"win_chance","craver","betting_rate","se","alpha","beta","K","lmbda"
0.8,0,0.709817708333333,0.00231605522533711,0.8,40,0.2,2.1
0.8,1,0.771232638888889,0.00175017815920979,0.8,40,0.2,2.1
0.2,0,0,0,0.8,50,0.05,2.1
0.2,1,0.0493055555555556,0.00180427295968307,0.8,50,0.05,2.1
0.8,0,0.702864583333333,0.00233213175721452,0.8,50,0.05,2.1
0.8,1,0.714236111111111,0.00188242249457922,0.8,50,0.05,2.1
0.2,0,0,0,0.8,50,0.1,2.1
0.2,1,0.0979861111111111,0.00247755159440524,0.8,50,0.1,2.1
0.8,0,0.701588541666667,0.00233501155504183,0.8,50,0.1,2.1
0.8,1,0.731440972222222,0.00184672423368092,0.8,50,0.1,2.1
0.2,0,0,0,0.8,50,0.2,2.1
0.2,1,0.200277777777778,0.003335183996241,0.8,50,0.2,2.1
0.8,0,0.7034375,0.00233083171163738,0.8,50,0.2,2.1
0.8,1,0.762326388888889,0.00177359104544651,0.8,50,0.2,2.1
0.2,0,0.0815625,0.00279355401135372,1,10,0.05,1
0.2,1,0.124097222222222,0.00274753235994768,1,10,0.05,1
0.8,0,0.833776041666667,0.00189981607738132,1,10,0.05,1
0.8,1,0.841996527777778,0.0015197809413721,1,10,0.05,1
0.2,0,0.0802083333333333,0.00277230804657733,1,10,0.1,1
0.2,1,0.173194444444444,0.00315357021951085,1,10,0.1,1
0.8,0,0.833958333333333,0.00189898161940659,1,10,0.1,1
0.8,1,0.851024305555556,0.00148361501318211,1,10,0.1,1
0.2,0,0.0740625,0.00267286500276921,1,10,0.2,1
0.2,1,0.263958333333333,0.00367326890919857,1,10,0.2,1
0.8,0,0.834713541666667,0.00189551580219822,1,10,0.2,1
0.8,1,0.868871527777778,0.00140643223539284,1,10,0.2,1
0.2,0,0.0133333333333333,0.0011706891697436,1,20,0.05,1
0.2,1,0.0670833333333333,0.00208479125781634,1,20,0.05,1
0.8,0,0.902239583333333,0.00151559269399453,1,20,0.05,1
0.8,1,0.908836805555556,0.00119934809302643,1,20,0.05,1
0.2,0,0.0138541666666667,0.00119302015340468,1,20,0.1,1
0.2,1,0.112777777777778,0.00263609954444077,1,20,0.1,1
0.8,0,0.903072916666667,0.00150981600177756,1,20,0.1,1
0.8,1,0.912864583333333,0.00117514934633754,1,20,0.1,1
0.2,0,0.0132291666666667,0.00116616875232939,1,20,0.2,1
0.2,1,0.210416666666667,0.00339682277467282,1,20,0.2,1
0.8,0,0.900130208333333,0.00153006465581127,1,20,0.2,1
0.8,1,0.92203125,0.00111718638503329,1,20,0.2,1
0.2,0,0.00208333333333333,0.000465386223999872,1,30,0.05,1
0.2,1,0.055,0.00189990148914337,1,30,0.05,1
0.8,0,0.943489583333333,0.00117834605545775,1,30,0.05,1
0.8,1,0.944375,0.000954992104615049,1,30,0.05,1
0.2,0,0.00197916666666667,0.000453626055451423,1,30,0.1,1
0.2,1,0.105208333333333,0.00255693607137512,1,30,0.1,1
0.8,0,0.941848958333333,0.00119428897459586,1,30,0.1,1
0.8,1,0.948559027777778,0.000920405686384655,1,30,0.1,1
0.2,0,0.00291666666666667,0.000550422440710831,1,30,0.2,1
0.2,1,0.197986111111111,0.00332079557278245,1,30,0.2,1
0.8,0,0.94171875,0.00119554266815226,1,30,0.2,1
0.8,1,0.954409722222222,0.000869152682217195,1,30,0.2,1
0.2,0,0.000520833333333333,0.000232875211763295,1,40,0.05,1
0.2,1,0.0490972222222222,0.00180065434380328,1,40,0.05,1
0.8,0,0.965442708333333,0.000932122830787104,1,40,0.05,1
0.8,1,0.966319444444444,0.000751696469990821,1,40,0.05,1
0.2,0,0.000833333333333333,0.000294520378316972,1,40,0.1,1
0.2,1,0.103125,0.00253443859872264,1,40,0.1,1
0.8,0,0.964427083333333,0.000945223431944871,1,40,0.1,1
0.8,1,0.969670138888889,0.000714561725068712,1,40,0.1,1
0.2,0,0.000208333333333333,0.000147306239148403,1,40,0.2,1
0.2,1,0.200347222222222,0.00333561733326265,1,40,0.2,1
0.8,0,0.966536458333333,0.000917772656927149,1,40,0.2,1
0.8,1,0.972569444444444,0.000680565830599687,1,40,0.2,1
0.2,0,0.000104166666666667,0.000104166666666667,1,50,0.05,1
0.2,1,0.0475,0.00177260973930169,1,50,0.05,1
0.8,0,0.9803125,0.000708953251251421,1,50,0.05,1
0.8,1,0.980104166666667,0.000581848224062612,1,50,0.05,1
0.2,0,0.000104166666666667,0.000104166666666667,1,50,0.1,1
0.2,1,0.0984027777777778,0.00248224014836102,1,50,0.1,1
0.8,0,0.978515625,0.000739920887412743,1,50,0.1,1
0.8,1,0.981684027777778,0.000558718920814267,1,50,0.1,1
0.2,0,0.000208333333333333,0.000147306239148403,1,50,0.2,1
0.2,1,0.197083333333333,0.00331508005194221,1,50,0.2,1
0.8,0,0.979192708333333,0.000728420073900831,1,50,0.2,1
0.8,1,0.983333333333333,0.000533417529538139,1,50,0.2,1
